@relation large.json
@attribute id integer
@attribute owner string
@attribute content string
@data
962,'',"Webapps install/uninstall\nMinor modifications to David's patch. It looks like the homescreen can't load images from other subdomains.\r\nI worked around the issue, will need to investigate further."
960,'',"[l10n] fix homescreen panning in RTL mode\nThe panning of the homescreen is reversed for Arabic. This should fix it.\r\n\r\nUnfortunately, I can't test this on my device at the moment (make install-gaia badly broken here). Can anyone test this please?"
956,'','new, merged version of my webapps commits.  Should be ready to test and land\n'
955,'','Webapps\nfix a borked manifest.appcache'
954,'','Automatic download of xulrunner on linux to build the appcache\nThis makes easy to build the appcache on linux, buy just doing |make install-gaia|'
952,'','Tweak MOZ_OBJDIR usage to run with xulrunner packages\nThe current code expects a dist/bin directory, which is not there when using a prebuilt xulrunner from http://ftp.mozilla.org/pub/mozilla.org/xulrunner/releases/11.0/runtimes/'
950,'','l10n update + \\u****-encoded manifests\nNo code involved, only JSON/properties files.\r\n\r\nThis adds the Russian locale and encodes non-ascii characters as \\u**** in JSON manifests, as a workaround to the recent regression that breaked non-ascii characters in the homescreen.\r\n\r\nThese JSON/properties files have been generated from [this l10n repository](https://github.com/fabi1cazenave/gaia-l10n): Mozilla l10n localizers (and localization tools…) expect such a file structure, with one directory per locale. This will make it easier for us to delegate the l10n part to the appropriate teams.'
949,'','Webapps\nThis is a major pull to get the gaia changes that allow use to create an offline cache. This also needs a gecko patch to work fully (https://bugzilla.mozilla.org/show_bug.cgi?id=736193)'
948,'','l10n update + \\u****-encoded manifests\nNo code involved, only JSON/properties files.\r\n\r\nThis adds the Russian locale and encodes non-ascii characters as \\u**** in JSON\xa0manifests, as a workaround to the recent regression that breaked non-ascii characters in the homescreen.'
942,'',"use mozApps API to launch, install, and uninstall web apps!\nThis is a fresh version of my app launching patch.  Now updated with app installation and uninstallation, too.\r\n\r\nFabrice has promised to integrate this with the appcache stuff, test it, and land it.  Thanks Fabrice!\r\n\r\nIt modifies app_manager.js, homescreen.js and window_manager.js to use the mozApps app.launch() method to request application launch.\r\n\r\nIt modifes apps/webapps.json to actually launch apps from the web.\r\n\r\nDoing that means that the homescreen can't read icons from the web, though.  There's a timing issue, since the network is down when the homescreen is launched, so the icons aren't loaded in and cached. This will be fixed by a preloaded appcache, I think.\r\n\r\nThis patch also changes homescreen.html to use the local webapi.js instead of loading that from gaiamobile.org for the same reason that it can't display icons.\r\n\r\nThere's a new file in homescreen/js/request.js for displaying a dialog to ask about install and uninstall.\r\nhtml for the dialog is in homescreen.html, and css is in style/themes/default/homescreen.css.  It could look a lot better.\r\n\r\nL10n is not done on the messages displayed yet.\r\n\r\nThe AppManager object is almost entirely gone.  The Homescreen constructor in homescreen.js has been renamed to AppScreen, and it now has a handy build() method.  Pass true to rebuild the homescreen.  kaze is likely to find this useful for his rebuild the homescreen on locale change patch."
941,'','set hackKillMe for the crystal skull app\n'
940,'','Various dialer fixes\n'
939,'','Fix #893 Fix #904 And also fix landscape for cut the rope\n'
938,'','Change apps to use index.html and real origins\nThis is going to break a lot of things in situations where Gaia isn\'t served from Apache on subdomains so we need to discuss when is the best time to pull this.\r\n\r\nI think this probably shouldn\'t be pulled until we modify b2g.js to load the homescreen from "http://homescreen.gaiamobile.org"'
937,'',"Removing dummy UI elements from browser as discussed with UX\nThese were put in place for MWC, but they aren't needed for a developer preview until they actually do something."
922,'','[l10n] Adds Russian\n'
919,'',"work in progress toward using the mozApps launch method\nThis probably isn't ready to pull yet, but I'm putting it here in case anyone needs it while I'm away.\r\n"
917,'',"copy current icons into each apps style/icons directory\nThe new homescreen is going to be reading icon files from app directories on gaiamobile.org, but some apps didn't have their own icon, and the other had really old ugly ones."
916,'',"make cut the rope work in landscape again.  Fixes #911\nThis patch restores the support for the manifest orientation property back to the homescreen.\r\nIt is a hack, but we need it to run cut the rope in landscape mode.\r\n\r\nThe video app also sets orientation: landscape-primary in its manifest, but does its own rotation, so I've changed the manifest.\r\n\r\n@fabi1cazenave could you review since you've been working on the videos?"
915,'','Make homescreen, dialer and sms use top level webapi.js\nThis needs configuring on the server side too with an Apache config like the one here https://wiki.mozilla.org/Gaia/Hacking#Hosting_Gaia_on_your_own_machine\r\n\r\nIt loads webapi.js from the top level domain rather than the currently broken relative paths.'
914,'','Ignoring the profile directory\nFollowing up to #899'
913,'','Fix for second-skipping bug #900\nReferencing #900'
912,'','[l10n] arabic locale update\nNo code involved.'
910,'','remove apps/vibrator and apps/contacts\nThose directories did not contain apps.\r\nThe contacts photos have been moved to dialer/profilePhotos/ and dialer/js/helper.js modified '
909,'','remove abandoned app dirs\napps/vibrator and apps/settings are not working apps with manifests.\r\nThey cause error messages from the new makefile copy-manifests target and clutter things up, \r\nso this pull request removes them.'
908,'','automatically create profile/webapps if needed\nThis is a followup to https://github.com/andreasgal/gaia/pull/899 that removes the need to manually create the profile/webapps directory'
899,'',"use mozApps API in homescreen/js/app_manager.js\nThis pull request changes the homescreen to use the mozApps api to obtain the list of installed apps.  This is a critical step toward having real installable apps.  It does not work, however, unless you have a relatively recent version of B2G.  So if you haven't flashed or rebuilt b2g this week, you may need to do that. Also, it pretty much breaks any version of Gaia running in Firefox. And it breaks desktop b2g until you take a few one-time steps described below.\r\n\r\nThis change does not handle app installation yet, however, so the app manifests and an webapps.json file must be copied into the B2G profile directory in order for the API to work. For the phone, the Makefile has been modified so that make install-gaia copies the necessary files to the profile directory.\r\n\r\nFor desktop b2g, things are slightly more complicated, and there is some one-time setup you must do your development environment.  \r\n\r\n   cd $GAIA\r\n   make copy-manifests\r\n\r\nThis is a new target in the makefile.  It is run automatically when you do make install-gaia, but you have to do it manually for desktop b2g if you edit a manifest file or add a new app. It collects apps/webapps.json plus the individual manifest.json files for each app and copies them to $GAIA/profile/webapps/\r\n\r\nFinally, for the desktop, you must create a symbolic link from the b2g profile directory to this profile/webapps directory.  Use a command like this:\r\n\r\n     ln -s $GAIA/profile/webapps $B2G_PROFILE_DIR/webapps\r\n\r\n$GAIA is your gaia/ directory, and $B2G_PROFILE_DIR is the profile dir.  On MacOS it is something like\r\n~/Library/Application\\ Support/B2G/Profiles/*.default/\r\n\r\nAfter this pull request lands, each app's manifest file is manifest.json and it is stored in the top-level of the app directory.  Note that this is similar to, but not the same as the manifest.webapp file that would be served from a webserver.  This is the processed version of the webapp manifest that gecko stores in the profile. The API also requires a master list of installed apps. That is the webapps.json file.  It lives in gaia/apps/, and is copied to the profile dir as needed.  So, to add a new app to the homescreen, add it to webapps.json, and create a manifest.json file in the app dir.\r\n\r\nQuestions to @fabricedesre or @davidflanagan"
